Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/NORT-29DF72/2020	EPI_ISL_493502	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-29E014/2020	EPI_ISL_493504	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.193	GR
hCoV-19/England/NORT-29E023/2020	EPI_ISL_493505	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.279	GR
hCoV-19/England/NORT-29E08D/2020	EPI_ISL_493506	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.193	GR
hCoV-19/England/NORT-29E25A/2020	EPI_ISL_493510	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/NORT-29E366/2020	EPI_ISL_493512	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.247	GR
hCoV-19/England/NORT-29E3A2/2020	EPI_ISL_493513	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/NORT-29E542/2020	EPI_ISL_493518	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.193	GR
hCoV-19/England/NORT-29E5AC/2020	EPI_ISL_493519	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-29E72E/2020	EPI_ISL_493526	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/Scotland/CVR3289/2020	EPI_ISL_493851	2020-05-01	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1.28	GR
hCoV-19/Scotland/CVR3315/2020	EPI_ISL_493868	2020-05-05	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1.28	GR
hCoV-19/Wales/PHWC-166456/2020	EPI_ISL_493999	2020-05-01	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.237	GR
hCoV-19/USA/CA-ALSR-1274/2020	EPI_ISL_494472	2020-05-05	North America / USA / California / San Diego County	Human	Original	Nasopharyngeal swab		Illumina	iVar 1.2.2			B.1.1.222	GR
hCoV-19/USA/WA-S1467/2020	EPI_ISL_495642	2020-05-08	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1469/2020	EPI_ISL_495644	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.65	GR
hCoV-19/USA/WA-S1471/2020	EPI_ISL_495646	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1472/2020	EPI_ISL_495647	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1221/2020	EPI_ISL_495671	2020-05-08	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1222/2020	EPI_ISL_495672	2020-05-08	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1267/2020	EPI_ISL_495717	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/Wales/PHWC-168F62/2020	EPI_ISL_499372	2020-05-04	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.289	GR
hCoV-19/Wales/PHWC-169013/2020	EPI_ISL_499382	2020-05-01	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.289	GR
hCoV-19/England/NORT-29CD00/2020	EPI_ISL_499789	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.193	GR
hCoV-19/England/NORT-29CE0D/2020	EPI_ISL_499794	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.279	GR
hCoV-19/England/NORT-29CEB2/2020	EPI_ISL_499796	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-29D042/2020	EPI_ISL_499797	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/NORT-29D17C/2020	EPI_ISL_499798	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11168S/2020	EPI_ISL_507240	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11172S/2020	EPI_ISL_507241	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.140	GR
hCoV-19/Russia/StPetersburg-RII11183S/2020	EPI_ISL_507242	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11184S/2020	EPI_ISL_507243	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11188S/2020	EPI_ISL_507244	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.127	GR
hCoV-19/Russia/StPetersburg-RII11271S/2020	EPI_ISL_507249	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.127	GR
hCoV-19/Russia/StPetersburg-RII11273S/2020	EPI_ISL_507250	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.127	GR
hCoV-19/Russia/StPetersburg-RII11275S/2020	EPI_ISL_507251	2020-05-02	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.127	GR
hCoV-19/Russia/StPetersburg-RII11292S/2020	EPI_ISL_507252	2020-05-01	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.127	GR
hCoV-19/Russia/StPetersburg-RII11306S/2020	EPI_ISL_507254	2020-05-01	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.74	GR
hCoV-19/Russia/StPetersburg-RII11311S/2020	EPI_ISL_507255	2020-05-03	Europe / Russia / Saint Petersburg	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, UGENE v. 33			B.1.1.163	GR
hCoV-19/England/PRIN-254BD34/2020	EPI_ISL_509443	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.166	GR
hCoV-19/USA/WI-UW-933/2020	EPI_ISL_509933	2020-05-07	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.1	GR
hCoV-19/USA/WI-UW-934/2020	EPI_ISL_509934	2020-05-07	North America / USA / Wisconsin / Waukesha County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.1	GR
hCoV-19/USA/WI-UW-935/2020	EPI_ISL_509935	2020-05-07	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.1	GR
hCoV-19/USA/WI-UW-946/2020	EPI_ISL_509945	2020-05-08	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.1.10	GR
hCoV-19/Spain/AN-IBV-006091/2020	EPI_ISL_510427	2020-05-08	Europe / Spain / Andalucia / Santa Fe	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.1.74	GR
hCoV-19/Spain/AN-IBV-006119/2020	EPI_ISL_510448	2020-05-02	Europe / Spain / Andalucia / Loja	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.1.75	GR
hCoV-19/Spain/CT-IBV-005476/2020	EPI_ISL_510511	2020-05-08	Europe / Spain / Catalunya / Vilasar de Mar	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.1.75	GR
hCoV-19/Poland/1132916/2020	EPI_ISL_512296	2020-05-08	Europe / Poland / Pomorskie	Human	Original			Illumina MiSeq	BWA-MEM			B.1.1.1	GR
hCoV-19/Brazil/RJ-INCA-I29/2020	EPI_ISL_513573	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I30/2020	EPI_ISL_513574	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I34/2020	EPI_ISL_513575	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I35/2020	EPI_ISL_513576	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I37/2020	EPI_ISL_513577	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I39/2020	EPI_ISL_513578	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.28	GR
hCoV-19/Brazil/RJ-INCA-I43/2020	EPI_ISL_513579	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I44/2020	EPI_ISL_513580	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I51/2020	EPI_ISL_513581	2020-05-05	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I54/2020	EPI_ISL_513582	2020-05-05	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RJ-INCA-I57/2020	EPI_ISL_513583	2020-05-05	South America / Brazil / Rio de Janeiro	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Miseq / Sanger	Geneious 11.1.5			B.1.1.33	GR
hCoV-19/Brazil/RO-05/2020	EPI_ISL_514135	2020-05-05	South America / Brazil / Rondônia / Porto Velho	Human	Original			Illumina MiSeq				B.1.1.33	GR
hCoV-19/Brazil/RO-07/2020	EPI_ISL_514137	2020-05-05	South America / Brazil / Rondônia / Porto Velho	Human	Original			Illumina MiSeq				B.1.1.33	GR
hCoV-19/USA/VA-DCLS-0369/2020	EPI_ISL_516692	2020-05-07	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1.74	GR
hCoV-19/USA/VA-DCLS-0370/2020	EPI_ISL_516693	2020-05-07	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1.74	GR
hCoV-19/USA/VA-DCLS-0824/2020	EPI_ISL_516698	2020-05-05	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar	NS8_E59stop results in 52.1% truncation of the protein sequence.	info	B.1.1.74	GR
hCoV-19/Netherlands/NB-EMC-180/2020	EPI_ISL_523303	2020-05-08	Europe / Netherlands / Noord Brabant	Human	Original			Nanopore				B.1.1.1	GR
hCoV-19/Netherlands/NB-EMC-231/2020	EPI_ISL_523354	2020-05-01	Europe / Netherlands / Noord Brabant	Human	Original			Nanopore				B.1.1.185	GR
hCoV-19/Netherlands/NB-EMC-232/2020	EPI_ISL_523355	2020-05-01	Europe / Netherlands / Noord Brabant	Human	Original			Nanopore				B.1.1.185	GR
hCoV-19/United Arab Emirates/13/2020	EPI_ISL_528687	2020-05-05	Asia / United Arab Emirates / Abu Dhabi	Human	Original			Illumina NextSeq 500				B.1.1.74	GR
hCoV-19/United Arab Emirates/16/2020	EPI_ISL_528689	2020-05-05	Asia / United Arab Emirates / Abu Dhabi	Human	Original			Illumina NextSeq 500				B.1.1.263	GR
hCoV-19/United Arab Emirates/2/2020	EPI_ISL_528692	2020-05-02	Asia / United Arab Emirates / Abu Dhabi	Human	Original			Illumina NextSeq 500				B.1.1.263	GR
hCoV-19/Spain/MD-HLP-81/2020	EPI_ISL_530078	2020-05-06	Europe / Spain / Madrid	Human	Original	Oropharyngeal swab		Ion Torrent S5	IRMA			B.1.1	GR
hCoV-19/Spain/MD-HLP-R82/2020	EPI_ISL_530079	2020-05-07	Europe / Spain / Madrid	Human	Original	Oropharyngeal swab		Ion Torrent S5	IRMA			B.1.1.74	GR
hCoV-19/England/OXON-B3DF6/2020	EPI_ISL_534913	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/OXON-B3F4B/2020	EPI_ISL_534920	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/OXON-B44F0/2020	EPI_ISL_534958	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.194	GR
hCoV-19/England/OXON-B45DF/2020	EPI_ISL_534963	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.194	GR
hCoV-19/England/OXON-B4654/2020	EPI_ISL_534964	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina		Gap of 5 nucleotides when compared to the reference sequence.	info	B.1.1.194	GR
hCoV-19/England/SHEF-10B2A39/2020	EPI_ISL_537212	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/SHEF-10B2A0C/2020	EPI_ISL_537223	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/SHEF-10B2AC0/2020	EPI_ISL_537224	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/SHEF-10B2A48/2020	EPI_ISL_537229	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/SHEF-10B2A66/2020	EPI_ISL_537231	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/SHEF-10B2BBE/2020	EPI_ISL_537246	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.108	GR
hCoV-19/England/SHEF-10B2A84/2020	EPI_ISL_537273	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/SHEF-10B2B90/2020	EPI_ISL_537274	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/USA/CA-UCLA-19/2020	EPI_ISL_537508	2020-05-08	North America / USA / California / Los Angeles County	Human	Original			Illumina				B.1.1.8	GR
hCoV-19/USA/CA-UCLA-20/2020	EPI_ISL_537510	2020-05-08	North America / USA / California / Los Angeles County	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/LOND-1286F1F/2020	EPI_ISL_541764	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/USA/TX-HMH-1377/2020	EPI_ISL_542683	2020-05-01	North America / USA / Texas / Houston	Human	Original			Oxford Nanopore	ARTIC V3			B.1.1.210	GR
hCoV-19/USA/FL-BPHL-1465/2020	EPI_ISL_549247	2020-05-07	North America / USA / Florida	Human	Original			Illumina NextSeq	bwa v0.7.17; ivar v1.2.2			B.1.1.74	GR
hCoV-19/USA/FL-BPHL-1468/2020	EPI_ISL_549250	2020-05-08	North America / USA / Florida	Human	Original			Illumina NextSeq	bwa v0.7.17; ivar v1.2.2			B.1.1.74	GR
hCoV-19/Germany/NW-HHU-D808/2020	EPI_ISL_572330	2020-05-03	Europe / Germany / North Rhine-Westphalia / Duesseldorf area	Human	Original	Oropharyngeal swab	Patient with severe combined immunodeficiency (SCID)	Illumina Miseq of ARTIC PCR fragments	Geneious 10.2.6; Consensus with 90% treshold			B.1.1	GR
hCoV-19/Brazil/PE-IAM961/2020	EPI_ISL_572366	2020-05-02	South America / Brazil / Pernambuco / Carpina	Human	Original		unknown	Illumina MiSeq	Bowtie2 2.2.6/bedtools v2.25.0			B.1.1.74	GR
hCoV-19/Brazil/PE-IAM991/2020	EPI_ISL_572371	2020-05-06	South America / Brazil / Pernambuco / Recife	Human	Original		unknown	Illumina MiSeq	Bowtie2 2.2.6/bedtools v2.25.0			B.1.1.28	GR
hCoV-19/Slovakia/UKBA-208/2020	EPI_ISL_577739	2020-05-06	Europe / Slovakia / Pezinok	Human	Original	Oropharyngeal swab		Nanopore MinION	ARTIC 400bp + 2000bp combination			B.1.1.74	GR
hCoV-19/England/ALDP-9EDE60/2020	EPI_ISL_580734	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/ALDP-9EDA5D/2020	EPI_ISL_580738	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/ALDP-9ED8DB/2020	EPI_ISL_580754	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/ALDP-9EDCB1/2020	EPI_ISL_580771	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.166	GR
hCoV-19/England/ALDP-9EDBF0/2020	EPI_ISL_580833	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.212	GR
hCoV-19/Canada/MB-NML-565/2020	EPI_ISL_582263	2020-05-03	North America / Canada / Manitoba	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.1.247	GR
hCoV-19/Canada/MB-NML-598/2020	EPI_ISL_582283	2020-05-07	North America / Canada / Manitoba	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.1.247	GR
hCoV-19/USA/NY-MSK-4C/2020	EPI_ISL_583440	2020-05-06	North America / USA / New York	Human	Original	Nasopharyngeal swab	same patient as for sequence EPI_ISL_583439	Illumina MiSeq	Minimap2 v.2.17-r941, Pilon v.1.23			B.1.1.74	GR
hCoV-19/USA/NY-MSK-4Ci/2020	EPI_ISL_583442	2020-05-06	North America / USA / New York	Human	Vero e6 P1	Nasopharyngeal swab	same patient as for sequence EPI_ISL_583439	Illumina MiSeq	Minimap2 v.2.17-r941, Pilon v.1.23			B.1.1.74	GR
hCoV-19/England/CWAR-24FD9C5/2020	EPI_ISL_584461	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/CWAR-24FD9D4/2020	EPI_ISL_584462	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDA0E/2020	EPI_ISL_584465	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDA2C/2020	EPI_ISL_584467	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/CWAR-24FDA3B/2020	EPI_ISL_584468	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDA4A/2020	EPI_ISL_584469	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDA59/2020	EPI_ISL_584470	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDA68/2020	EPI_ISL_584471	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDAB3/2020	EPI_ISL_584476	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDB0B/2020	EPI_ISL_584480	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.63	GR
hCoV-19/England/CWAR-24FDB29/2020	EPI_ISL_584482	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/CWAR-24FDB92/2020	EPI_ISL_584489	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.89	GR
hCoV-19/England/CWAR-24FDBA1/2020	EPI_ISL_584490	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CWAR-24FDBCF/2020	EPI_ISL_584492	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/CWAR-24FDBDE/2020	EPI_ISL_584493	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.1	GR
hCoV-19/England/CWAR-24FDC08/2020	EPI_ISL_584496	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.130	GR
hCoV-19/England/CWAR-24FDC17/2020	EPI_ISL_584497	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.130	GR
hCoV-19/England/ALDP-9EDFE5/2020	EPI_ISL_589541	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/ALDP-9ED54D/2020	EPI_ISL_589545	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq		NS7a_Q62stop results in 49.6% truncation of the protein sequence.	info	B.1.1.74	GR
hCoV-19/England/ALDP-9ECEAD/2020	EPI_ISL_589552	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.171	GR
hCoV-19/England/ALDP-9EE0E1/2020	EPI_ISL_589558	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/ALDP-9ED361/2020	EPI_ISL_589560	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/ALDP-9ECF04/2020	EPI_ISL_589561	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/ALDP-9ED4AA/2020	EPI_ISL_589562	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.237	GR
hCoV-19/England/ALDP-9EE3D9/2020	EPI_ISL_589563	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.41	GR
hCoV-19/England/ALDP-9EE10C/2020	EPI_ISL_589565	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/ALDP-9EDEAC/2020	EPI_ISL_589568	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/ALDP-9ED63B/2020	EPI_ISL_589570	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/India/DL-ILBS-9070D/2020	EPI_ISL_605802	2020-05-01	Asia / India / Delhi / New Delhi	Human	Original	Nasopharyngeal and oropharyngeal swab	Patient acquired infection from community	Illumina MiSeq	Reference-based assembly method using Hisat2			B.1.1.216	GR
hCoV-19/Sweden/20-52118/2020	EPI_ISL_615096	2020-05-07	Europe / Sweden / Vasterbotten	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1.1.74	GR
hCoV-19/Sweden/20-52694/2020	EPI_ISL_615097	2020-05-05	Europe / Sweden / Jonkoping	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1.1.74	GR
hCoV-19/Brazil/RJ-00316/2020	EPI_ISL_623119	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Oropharyngeal swab		Illumina MiSeq	BWA, Gatk, samtools, bcftools			B.1.1.33	GR
hCoV-19/Brazil/RJ-00341/2020	EPI_ISL_623144	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Oropharyngeal swab		Illumina MiSeq	BWA, Gatk, samtools, bcftools			B.1.1.33	GR
hCoV-19/Brazil/RJ-00346/2020	EPI_ISL_623149	2020-05-08	South America / Brazil / Rio de Janeiro	Human	Original	Oropharyngeal swab		Illumina MiSeq	BWA, Gatk, samtools, bcftools			B.1.1.33	GR
hCoV-19/Brazil/RJ-00355/2020	EPI_ISL_623158	2020-05-07	South America / Brazil / Rio de Janeiro	Human	Original	Oropharyngeal swab		Illumina MiSeq	BWA, Gatk, samtools, bcftools			B.1.1.33	GR
hCoV-19/Brazil/RJ-00358/2020	EPI_ISL_623161	2020-05-04	South America / Brazil / Rio de Janeiro	Human	Original	Oropharyngeal swab		Illumina MiSeq	BWA, Gatk, samtools, bcftools			B.1.1.33	GR
hCoV-19/Brazil/RJ-00362/2020	EPI_ISL_623165	2020-05-05	South America / Brazil / Rio de Janeiro	Human	Original	Oropharyngeal swab		Illumina MiSeq	BWA, Gatk, samtools, bcftools			B.1.1.314	GR
hCoV-19/France/ARA-33428/2020	EPI_ISL_636487	2020-05-03	Europe / France / Auvergne-Rhone-Alpes / Lyon	Human	Original	Nasopharyngeal swab		Illumina NextSeq	ARTIC Illumina			B.1.1	GR
hCoV-19/Russia/OMS-ORINFI-5311S/2020	EPI_ISL_639928	2020-05-05	Europe / Russia / Omsk / Omsk	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, samtools			B.1.1.74	GR
hCoV-19/Russia/OMS-ORINFI-5312S/2020	EPI_ISL_639929	2020-05-05	Europe / Russia / Omsk / Omsk	Human	Original	Nasopharyngeal swab		Nanopore MinION	minimap2, samtools			B.1.1.74	GR
